2000/01;2002/03;2004/05;2006/07;2008/09;2010/11;2012/13;2014/15;2016/17;2017/18;IBGE_LEGEND;POINT_ID;STRATUM;BIOME;geometry
Campo;Campo;Campo;Campo;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;4Vss - Vegetação Secundária sem palmeiras;317;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.91726318723961,-10.590816102451589],[-51.915198596057174,-10.590816120114578],[-51.915198596057174,-10.588729056590733],[-51.91726318723961,-10.588728992255271],[-51.91726318723961,-10.590816102451589]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;4Ap - Pecuária (pastagens);318;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.060844885269,-10.59490145235421],[-52.05878022477291,-10.594901414065298],[-52.05878022477291,-10.592858796514522],[-52.060844885269,-10.592858789346241],[-52.060844885269,-10.59490145235421]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;4Vss - Vegetação Secundária sem palmeiras;319;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-50.94127609159607,-10.594901453889102],[-50.939166563216354,-10.59490144244264],[-50.939166563216354,-10.592858783078134],[-50.941276091596066,-10.592858816351766],[-50.94127609159607,-10.594901453889102]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;320;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.31582715036673,-10.609332841467277],[-51.31376250965404,-10.609332862795739],[-51.31376250965404,-10.60729027671453],[-51.31582715036673,-10.60729027914803],[-51.31582715036673,-10.609332841467277]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Em Conversao;Outros Usos;Outras Coberturas;Outras Coberturas;Outras Coberturas;Outras Coberturas;Outras Coberturas;2Sd - Savana Florestada;321;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.1794714141407,-10.611375403022857],[-52.17736187814269,-10.611375420253339],[-52.1773618781427,-10.609332865344978],[-52.17947141414069,-10.609332872901254],[-52.1794714141407,-10.611375403022857]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;4Ap - Pecuária (pastagens);322;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.370898650796484,-10.615504841338158],[-52.36883397294974,-10.615504848107475],[-52.36883397294974,-10.613462333072784],[-52.370898650796484,-10.613462352520118],[-52.370898650796484,-10.615504841338158]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Cultivo duplo;Cultivo duplo;4Ap - Pecuária (pastagens);323;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.050431898030666,-10.638149197934785],[-52.04836730910703,-10.638149200591684],[-52.04836730910703,-10.636106824103958],[-52.050431898030666,-10.636106846969293],[-52.050431898030666,-10.638149197934785]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Sd - Savana Florestada;324;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.88602444124067,-10.64019152592885],[-51.88395983388381,-10.640191566761795],[-51.88395983388381,-10.638149217493224],[-51.88602444124067,-10.638149201807458],[-51.88602444124067,-10.64019152592885]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Asp - Floresta Ombrófila Aberta Submontana com palmeiras;325;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.492081243210436,-10.642278311888928],[-59.49001655294762,-10.642278257936491],[-59.49001655294762,-10.640191511427362],[-59.49208124321045,-10.640191529830473],[-59.492081243210436,-10.642278311888928]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;2Saf - Savana Arborizada com floresta-de-galeria;326;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-56.389344322927336,-10.64227825010567],[-56.387234794043394,-10.642278253881182],[-56.387234794043394,-10.64019152597366],[-56.389344322927336,-10.640191555547672],[-56.389344322927336,-10.64227825010567]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;327;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.245898017341844,-10.646362878837413],[-54.24383341691299,-10.646362903928914],[-54.24383341691299,-10.644320627600365],[-54.245898017341844,-10.64432056038341],[-54.245898017341844,-10.646362878837413]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;328;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.286697851527606,-10.648449599302364],[-51.28463325373385,-10.648449591991843],[-51.28463325373385,-10.646362870534519],[-51.28669785152761,-10.646362900596005],[-51.286697851527606,-10.648449599302364]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;2Dsu - Floresta Ombrófila Densa Submontana com dossel uniforme;329;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.81371517492669,-10.650491861441708],[-58.81160565185915,-10.650491885411045],[-58.81160565185915,-10.648449590293822],[-58.81371517492669,-10.648449605580602],[-58.81371517492669,-10.650491861441708]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Outras Coberturas;Outras Coberturas;Outras Coberturas;Outras Coberturas;Outras Coberturas;2Sd - Savana Florestada;330;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-50.67906790105409,-10.666962761751826],[-50.677003281318896,-10.666962787934628],[-50.677003281318896,-10.664920628849075],[-50.67906790105409,-10.664920625031096],[-50.67906790105409,-10.666962761751826]]]}"
Floresta Sazonal;Floresta Sazonal;Em Conversao;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;2Sd - Savana Florestada;331;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.788223779950734,-10.675220121212874],[-51.78615910264645,-10.675220071878963],[-51.78615910264645,-10.673133617528228],[-51.788223779950734,-10.673133620053811],[-51.788223779950734,-10.675220121212874]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;332;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.76196608943425,-10.685474839431665],[-54.759901401509985,-10.685474846169216],[-54.759901401509985,-10.683432814343929],[-54.76196608943426,-10.68343276626188],[-54.76196608943425,-10.685474839431665]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;3Acc - Agricultura com Culturas Cíclicas;333;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.45496400324851,-10.689603269488558],[-55.452899406137234,-10.689603233103158],[-55.452899406137234,-10.687561228880503],[-55.45496400324851,-10.687561224925583],[-55.45496400324851,-10.689603269488558]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;334;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.847289212248775,-10.695773595844836],[-54.845224584062215,-10.695773586546306],[-54.84522458406222,-10.693731620515484],[-54.84728921224877,-10.693731661683572],[-54.847289212248775,-10.695773595844836]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Sd - Savana Florestada;335;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.08373529939845,-10.695773621608684],[-52.081670676957536,-10.695773575651966],[-52.081670676957536,-10.693731653045312],[-52.08373529939845,-10.693731653663757],[-52.08373529939845,-10.695773621608684]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Sd - Savana Florestada;336;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.05460605538807,-10.699901905289776],[-52.05254142136617,-10.69990186346721],[-52.052541421366165,-10.697859970575848],[-52.05460605538807,-10.697859967018614],[-52.05460605538807,-10.699901905289776]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Dsu - Floresta Ombrófila Densa Submontana com dossel uniforme;337;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.22780842884093,-10.701943845231517],[-59.22574377171203,-10.701943825937791],[-59.22574377171203,-10.699901921437117],[-59.22780842884093,-10.699901905623383],[-59.22780842884093,-10.701943845231517]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;4Ap - Pecuária (pastagens);338;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.750791110351315,-10.704030115268578],[-51.748681543467775,-10.704030087027183],[-51.748681543467775,-10.701943814637715],[-51.750791110351315,-10.701943795017648],[-51.750791110351315,-10.704030115268578]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Dse - Floresta Ombrófila Densa Submontana com dossel emergente;339;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-58.422467536471956,-10.70607201909883],[-58.420402892718485,-10.706072008067807],[-58.42040289271847,-10.704030111238854],[-58.42246753647197,-10.70403008607918],[-58.422467536471956,-10.70607201909883]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;3Acc - Agricultura com Culturas Cíclicas;340;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.51946133076126,-10.70811389356838],[-55.51739673549987,-10.708113908554536],[-55.51739673549987,-10.706071996495202],[-55.51946133076126,-10.706072014844803],[-55.51946133076126,-10.70811389356838]]]}"
Savana;Savana;Savana;Savana;Em Conversao;Pastagem;Pastagem;Cultivo duplo;Cultivo duplo;Cultivo duplo;1As - Floresta Ombrófila Aberta Submontana;341;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-55.02210961248115,-10.710200188391916],[-55.020044965966804,-10.71020015104195],[-55.020044965966804,-10.708113903858052],[-55.02210961248115,-10.708113899368367],[-55.02210961248115,-10.710200188391916]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Asp - Floresta Ombrófila Aberta Submontana com palmeiras;342;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-60.29329277289742,-10.714328249605586],[-60.291228147100185,-10.714328252914468],[-60.29122814710019,-10.712242046142363],[-60.29329277289742,-10.712242008416757],[-60.29329277289742,-10.714328249605586]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Asp - Floresta Ombrófila Aberta Submontana com palmeiras;343;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-61.290105743084936,-10.716370100748916],[-61.287996268754064,-10.716370084830166],[-61.287996268754064,-10.71432823952708],[-61.290105743084936,-10.714328222359397],[-61.290105743084936,-10.716370100748916]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;2Sd - Savana Florestada;344;2;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-50.77686861092038,-10.720498121888095],[-50.774803951431544,-10.720498099160809],[-50.774803951431544,-10.718411920654697],[-50.776868610920374,-10.718411894995393],[-50.77686861092038,-10.720498121888095]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Dsu - Floresta Ombrófila Densa Submontana com dossel uniforme;345;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-61.45240372821212,-10.726667770775986],[-61.45033907747359,-10.726667766798093],[-61.45033907747359,-10.72458162692628],[-61.45240372821212,-10.724581675463213],[-61.45240372821212,-10.726667770775986]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;346;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-54.37700208035573,-10.734879042661493],[-54.37493743261814,-10.734879045031095],[-54.37493743261814,-10.732837407581714],[-54.37700208035573,-10.732837363344734],[-54.37700208035573,-10.734879042661493]]]}"
Floresta;Floresta;Outros Usos;Outros Usos;Pastagem;Pastagem;Pastagem;Outras Coberturas;Outras Coberturas;Outras Coberturas;2Dsu - Floresta Ombrófila Densa Submontana com dossel uniforme;347;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.14248524651944,-10.73696517354632],[-59.14042061347412,-10.736965152593802],[-59.14042061347412,-10.734879039494544],[-59.14248524651944,-10.73487910050037],[-59.14248524651944,-10.73696517354632]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;1Sas - Savana Arborizada sem floresta-de-galeria;348;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-56.820089254742186,-10.739006808451606],[-56.81802463075569,-10.739006831593956],[-56.818024630755694,-10.736965117236172],[-56.820089254742186,-10.736965130216069],[-56.820089254742186,-10.739006808451606]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Sd - Savana Florestada;349;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.40325980277039,-10.73900682245338],[-51.40115028601924,-10.7390068167017],[-51.40115028601924,-10.736965155876128],[-51.40325980277039,-10.736965184820003],[-51.40325980277039,-10.73900682245338]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;350;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.290872006151055,-10.74104850514013],[-51.288807435949295,-10.74104849129849],[-51.288807435949295,-10.739006833565842],[-51.29087200615105,-10.739006800878583],[-51.290872006151055,-10.74104850514013]]]}"
Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;Pastagem;4Ap - Pecuária (pastagens);351;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.650880912854234,-10.749303770737106],[-51.64881628655251,-10.749303761648376],[-51.64881628655251,-10.747217781610523],[-51.65088091285423,-10.747217743737588],[-51.650880912854234,-10.749303770737106]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;352;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-53.41766671618117,-10.759600307386274],[-53.41555712732423,-10.759600324305866],[-53.41555712732422,-10.757514413145865],[-53.41766671618117,-10.757514423158938],[-53.41766671618117,-10.759600307386274]]]}"
Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;Floresta Sazonal;2Sd - Savana Florestada;353;3;CERRADO;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.24715569613966,-10.763683361553227],[-51.24509107461817,-10.76368333046657],[-51.245091074618166,-10.761641824753736],[-51.24715569613966,-10.7616418797186],[-51.24715569613966,-10.763683361553227]]]}"
Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;Savana;4Ap - Pecuária (pastagens);354;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.61133871998246,-10.771937991296065],[-51.60927411455677,-10.771937982217189],[-51.60927411455677,-10.76985219869335],[-51.611338719982456,-10.769852160768428],[-51.61133871998246,-10.771937991296065]]]}"
Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;Campo;1Spf - Savana Parque com floresta-de-galeria;355;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-51.750791110351315,-10.776020825406006],[-51.748681543467775,-10.77602084637503],[-51.748681543467775,-10.773979396684972],[-51.750791110351315,-10.773979470653106],[-51.750791110351315,-10.776020825406006]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Dse - Floresta Ombrófila Densa Submontana com dossel emergente;356;1;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-60.15801457402618,-10.782233824592812],[-60.15594992135543,-10.782233813784556],[-60.15594992135543,-10.780148055689638],[-60.15801457402618,-10.78014803193909],[-60.15801457402618,-10.782233824592812]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;2Fse - Floresta Estacional Semidecidual Submontana com dossel emergente;357;3;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-52.30433666047034,-10.782233816645753],[-52.30222721395362,-10.782233794464274],[-52.302227213953614,-10.780148040710438],[-52.30433666047034,-10.780148015988244],[-52.30433666047034,-10.782233816645753]]]}"
Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;Floresta;1Asp - Floresta Ombrófila Aberta Submontana com palmeiras;358;2;AMAZONIA;"{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[-59.10711722426587,-10.784275149009716],[-59.10505266076403,-10.78427515205968],[-59.10505266076403,-10.782233831513595],[-59.107117224265885,-10.782233793248016],[-59.10711722426587,-10.784275149009716]]]}"
